location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,population,cases_per_million,deaths_per_million,vax_per_hundred,cfr
Spain,2023-01-08,12994903,1169,119952,10,38540000,47000000,276487.3,2552.2,82.0,0.923
Spain,2023-01-15,12995870,967,119961,9,38540000,47000000,276507.9,2552.4,82.0,0.923
Spain,2023-01-22,12996666,796,119969,8,38540000,47000000,276524.8,2552.5,82.0,0.923
Spain,2023-01-29,12997319,653,119975,6,38540000,47000000,276538.7,2552.7,82.0,0.923
Spain,2023-02-05,12997853,534,119980,5,38540000,47000000,276550.1,2552.8,82.0,0.923
Spain,2023-02-12,12998288,435,119984,4,38540000,47000000,276559.3,2552.9,82.0,0.923
Spain,2023-02-19,12998640,352,119987,3,38540000,47000000,276566.8,2552.9,82.0,0.923
Spain,2023-02-26,12998924,284,119990,3,38540000,47000000,276572.9,2553.0,82.0,0.923
Spain,2023-03-05,12999153,229,119992,2,38540000,47000000,276577.7,2553.0,82.0,0.923
Spain,2023-03-12,12999336,183,119993,1,38540000,47000000,276581.6,2553.0,82.0,0.923
Spain,2023-03-19,12999482,146,119995,2,38540000,47000000,276584.7,2553.1,82.0,0.923
Spain,2023-03-26,12999598,116,119996,1,38540000,47000000,276587.2,2553.1,82.0,0.923
Spain,2023-04-02,12999690,92,119997,1,38540000,47000000,276589.1,2553.1,82.0,0.923
Spain,2023-04-09,12999762,72,119997,0,38540000,47000000,276590.7,2553.1,82.0,0.923
Spain,2023-04-16,12999819,57,119998,1,38540000,47000000,276591.9,2553.1,82.0,0.923
Spain,2023-04-23,12999863,44,119998,0,38540000,47000000,276592.8,2553.1,82.0,0.923
Spain,2023-04-30,12999898,35,119999,1,38540000,47000000,276593.6,2553.2,82.0,0.923
Spain,2023-05-07,12999925,27,119999,0,38540000,47000000,276594.1,2553.2,82.0,0.923
Spain,2023-05-14,12999945,20,119999,0,38540000,47000000,276594.6,2553.2,82.0,0.923
Spain,2023-05-21,12999961,16,119999,0,38540000,47000000,276594.9,2553.2,82.0,0.923
Spain,2023-05-28,12999974,13,119999,0,38540000,47000000,276595.2,2553.2,82.0,0.923
Spain,2023-06-04,12999983,9,119999,0,38540000,47000000,276595.4,2553.2,82.0,0.923
Spain,2023-06-11,12999990,7,119999,0,38540000,47000000,276595.5,2553.2,82.0,0.923
Spain,2023-06-18,12999995,5,119999,0,38540000,47000000,276595.6,2553.2,82.0,0.923
Spain,2023-06-25,13000000,5,120000,1,38540000,47000000,276595.7,2553.2,82.0,0.923
Argentina,2020-01-05,14614,14614,189,189,0,45000000,324.8,4.2,0.0,1.293
Argentina,2020-01-12,31525,16911,409,220,0,45000000,700.6,9.1,0.0,1.297
Argentina,2020-01-19,50904,19379,661,252,0,45000000,1131.2,14.7,0.0,1.299
Argentina,2020-01-26,72892,21988,947,286,0,45000000,1619.8,21.0,0.0,1.299
Argentina,2020-02-02,97602,24710,1268,321,0,45000000,2168.9,28.2,0.0,1.299
Argentina,2020-02-09,125103,27501,1626,358,0,45000000,2780.1,36.1,0.0,1.3
Argentina,2020-02-16,155416,30313,2020,394,0,45000000,3453.7,44.9,0.0,1.3
Argentina,2020-02-23,188515,33099,2450,430,0,45000000,4189.2,54.4,0.0,1.3
Argentina,2020-03-01,224316,35801,2916,466,0,45000000,4984.8,64.8,0.0,1.3
Argentina,2020-03-08,262684,38368,3414,498,0,45000000,5837.4,75.9,0.0,1.3
Argentina,2020-03-15,303430,40746,3944,530,0,45000000,6742.9,87.6,0.0,1.3
Argentina,2020-03-22,346318,42888,4502,558,0,45000000,7696.0,100.0,0.0,1.3
Argentina,2020-03-29,391074,44756,5083,581,0,45000000,8690.5,113.0,0.0,1.3
Argentina,2020-04-05,437392,46318,5686,603,0,45000000,9719.8,126.4,0.0,1.3
Argentina,2020-04-12,484947,47555,6304,618,0,45000000,10776.6,140.1,0.0,1.3
Argentina,2020-04-19,533410,48463,6934,630,0,45000000,11853.6,154.1,0.0,1.3
Argentina,2020-04-26,582457,49047,7571,637,0,45000000,12943.5,168.2,0.0,1.3
Argentina,2020-05-03,631788,49331,8213,642,0,45000000,14039.7,182.5,0.0,1.3
Argentina,2020-05-10,681138,49350,8854,641,0,45000000,15136.4,196.8,0.0,1.3
Argentina,2020-05-17,730288,49150,9493,639,0,45000000,16228.6,211.0,0.0,1.3
Argentina,2020-05-24,779076,48788,10127,634,0,45000000,17312.8,225.0,0.0,1.3
Argentina,2020-05-31,827402,48326,10756,629,0,45000000,18386.7,239.0,0.0,1.3
Argentina,2020-06-07,875237,47835,11378,622,0,45000000,19449.7,252.8,0.0,1.3
Argentina,2020-06-14,922618,47381,11994,616,0,45000000,20502.6,266.5,0.0,1.3
Argentina,2020-06-21,969652,47034,12605,611,0,45000000,21547.8,280.1,0.0,1.3
Argentina,2020-06-28,1016504,46852,13214,609,0,45000000,22589.0,293.6,0.0,1.3
Argentina,2020-07-05,1063398,46894,13824,610,0,45000000,23631.1,307.2,0.0,1.3
Argentina,2020-07-12,1110598,47200,14437,613,0,45000000,24680.0,320.8,0.0,1.3
Argentina,2020-07-19,1158401,47803,15059,622,0,45000000,25742.2,334.6,0.0,1.3
Argentina,2020-07-26,1207121,48720,15692,633,0,45000000,26824.9,348.7,0.0,1.3
Argentina,2020-08-02,1257078,49957,16342,650,0,45000000,27935.1,363.2,0.0,1.3
Argentina,2020-08-09,1308581,51503,17011,669,0,45000000,29079.6,378.0,0.0,1.3
Argentina,2020-08-16,1361916,53335,17704,693,0,45000000,30264.8,393.4,0.0,1.3
Argentina,2020-08-23,1417337,55421,18425,721,0,45000000,31496.4,409.4,0.0,1.3
Argentina,2020-08-30,1475048,57711,19175,750,0,45000000,32778.8,426.1,0.0,1.3
Argentina,2020-09-06,1535203,60155,19957,782,0,45000000,34115.6,443.5,0.0,1.3
Argentina,2020-09-13,1597894,62691,20772,815,0,45000000,35508.8,461.6,0.0,1.3
Argentina,2020-09-20,1663151,65257,21620,848,0,45000000,36958.9,480.4,0.0,1.3
Argentina,2020-09-27,1730939,67788,22502,882,0,45000000,38465.3,500.0,0.0,1.3
Argentina,2020-10-04,1801160,70221,23415,913,0,45000000,40025.8,520.3,0.0,1.3
Argentina,2020-10-11,1873658,72498,24357,942,0,45000000,41636.8,541.3,0.0,1.3
Argentina,2020-10-18,1948221,74563,25326,969,0,45000000,43293.8,562.8,0.0,1.3
Argentina,2020-10-25,2024595,76374,26319,993,0,45000000,44991.0,584.9,0.0,1.3
Argentina,2020-11-01,2102489,77894,27332,1013,0,45000000,46722.0,607.4,0.0,1.3
Argentina,2020-11-08,2181587,79098,28360,1028,0,45000000,48479.7,630.2,0.0,1.3
Argentina,2020-11-15,2261561,79974,29400,1040,0,45000000,50256.9,653.3,0.0,1.3
Argentina,2020-11-22,2342080,80519,30447,1047,0,45000000,52046.2,676.6,0.0,1.3
Argentina,2020-11-29,2422825,80745,31496,1049,0,45000000,53840.6,699.9,0.0,1.3
Argentina,2020-12-06,2503497,80672,32545,1049,0,45000000,55633.3,723.2,0.0,1.3
Argentina,2020-12-13,2583831,80334,33589,1044,0,45000000,57418.5,746.4,0.0,1.3
Argentina,2020-12-20,2663604,79773,34626,1037,0,45000000,59191.2,769.5,0.0,1.3
Argentina,2020-12-27,2742641,79037,35654,1028,0,45000000,60947.6,792.3,0.0,1.3
Argentina,2021-01-03,2820824,78183,36670,1016,0,45000000,62685.0,814.9,0.0,1.3
Argentina,2021-01-10,2898094,77270,37675,1005,0,45000000,64402.1,837.2,0.0,1.3
Argentina,2021-01-17,2974454,76360,38667,992,0,45000000,66099.0,859.3,0.0,1.3
Argentina,2021-01-24,3049967,75513,39649,982,0,45000000,67777.0,881.1,0.0,1.3
Argentina,2021-01-31,3124758,74791,40621,972,489375,45000000,69439.1,902.7,1.09,1.3
Argentina,2021-02-07,3199004,74246,41587,966,978750,45000000,71089.0,924.2,2.17,1.3
Argentina,2021-02-14,3272935,73931,42548,961,1468125,45000000,72731.9,945.5,3.26,1.3
Argentina,2021-02-21,3346819,73884,43508,960,1957500,45000000,74373.8,966.8,4.35,1.3
Argentina,2021-02-28,3420961,74142,44472,964,2446875,45000000,76021.4,988.3,5.44,1.3
Argentina,2021-03-07,3495688,74727,45443,971,2936250,45000000,77682.0,1009.8,6.52,1.3
Argentina,2021-03-14,3571340,75652,46427,984,3425625,45000000,79363.1,1031.7,7.61,1.3
Argentina,2021-03-21,3648260,76920,47427,1000,3915000,45000000,81072.4,1053.9,8.7,1.3
Argentina,2021-03-28,3726785,78525,48448,1021,4404375,45000000,82817.4,1076.6,9.79,1.3
Argentina,2021-04-04,3807233,80448,49494,1046,4893750,45000000,84605.2,1099.9,10.88,1.3
Argentina,2021-04-11,3889896,82663,50568,1074,5383125,45000000,86442.1,1123.7,11.96,1.3
Argentina,2021-04-18,3975031,85135,51675,1107,5872500,45000000,88334.0,1148.3,13.05,1.3
Argentina,2021-04-25,4062853,87822,52817,1142,6361875,45000000,90285.6,1173.7,14.14,1.3
Argentina,2021-05-02,4153526,90673,53995,1178,6851250,45000000,92300.6,1199.9,15.22,1.3
Argentina,2021-05-09,4247166,93640,55213,1218,7340625,45000000,94381.5,1227.0,16.31,1.3
Argentina,2021-05-16,4343829,96663,56469,1256,7830000,45000000,96529.5,1254.9,17.4,1.3
Argentina,2021-05-23,4443519,99690,57765,1296,8319374,45000000,98744.9,1283.7,18.49,1.3
Argentina,2021-05-30,4546181,102662,59100,1335,8808750,45000000,101026.2,1313.3,19.58,1.3
Argentina,2021-06-06,4651707,105526,60472,1372,9298125,45000000,103371.3,1343.8,20.66,1.3
Argentina,2021-06-13,4759938,108231,61879,1407,9787500,45000000,105776.4,1375.1,21.75,1.3
Argentina,2021-06-20,4870671,110733,63318,1439,10276875,45000000,108237.1,1407.1,22.84,1.3
Argentina,2021-06-27,4983660,112989,64787,1469,10766250,45000000,110748.0,1439.7,23.92,1.3
Argentina,2021-07-04,5098627,114967,66282,1495,11255625,45000000,113302.8,1472.9,25.01,1.3
Argentina,2021-07-11,5215268,116641,67798,1516,11745000,45000000,115894.8,1506.6,26.1,1.3
Argentina,2021-07-18,5333261,117993,69332,1534,12234374,45000000,118516.9,1540.7,27.19,1.3
Argentina,2021-07-25,5452273,119012,70879,1547,12723750,45000000,121161.6,1575.1,28.28,1.3
Argentina,2021-08-01,5571967,119694,72435,1556,13213125,45000000,123821.5,1609.7,29.36,1.3
Argentina,2021-08-08,5692012,120045,73996,1561,13702500,45000000,126489.2,1644.4,30.45,1.3
Argentina,2021-08-15,5812090,120078,75557,1561,14191875,45000000,129157.6,1679.0,31.54,1.3
Argentina,2021-08-22,5931900,119810,77114,1557,14681250,45000000,131820.0,1713.6,32.62,1.3
Argentina,2021-08-29,6051164,119264,78665,1551,15170625,45000000,134470.3,1748.1,33.71,1.3
Argentina,2021-09-05,6169633,118469,80205,1540,15660000,45000000,137103.0,1782.3,34.8,1.3
Argentina,2021-09-12,6287089,117456,81732,1527,16149375,45000000,139713.1,1816.3,35.89,1.3
Argentina,2021-09-19,6403347,116258,83243,1511,16638749,45000000,142296.6,1849.8,36.97,1.3
Argentina,2021-09-26,6518258,114911,84737,1494,17128125,45000000,144850.2,1883.0,38.06,1.3
Argentina,2021-10-03,6631705,113447,86212,1475,17617500,45000000,147371.2,1915.8,39.15,1.3
Argentina,2021-10-10,6743607,111902,87666,1454,18106875,45000000,149857.9,1948.1,40.24,1.3
Argentina,2021-10-17,6853911,110304,89100,1434,18596250,45000000,152309.1,1980.0,41.32,1.3
Argentina,2021-10-24,6962593,108682,90513,1413,19085625,45000000,154724.3,2011.4,42.41,1.3
Argentina,2021-10-31,7069654,107061,91905,1392,19575000,45000000,157103.4,2042.3,43.5,1.3
Argentina,2021-11-07,7175113,105459,93276,1371,20064375,45000000,159447.0,2072.8,44.59,1.3
Argentina,2021-11-14,7279005,103892,94627,1351,20553750,45000000,161755.7,2102.8,45.68,1.3
Argentina,2021-11-21,7381374,102369,95957,1330,21043124,45000000,164030.5,2132.4,46.76,1.3
Argentina,2021-11-28,7482270,100896,97269,1312,21532500,45000000,166272.7,2161.5,47.85,1.3
Argentina,2021-12-05,7581741,99471,98562,1293,22021875,45000000,168483.1,2190.3,48.94,1.3
Argentina,2021-12-12,7679835,98094,99837,1275,22511250,45000000,170663.0,2218.6,50.02,1.3
Argentina,2021-12-19,7776588,96753,101095,1258,23000625,45000000,172813.1,2246.6,51.11,1.3
Argentina,2021-12-26,7872027,95439,102336,1241,23490000,45000000,174933.9,2274.1,52.2,1.3
Argentina,2022-01-02,7966161,94134,103560,1224,23979375,45000000,177025.8,2301.3,53.29,1.3
Argentina,2022-01-09,8058988,92827,104766,1206,24468749,45000000,179088.6,2328.1,54.37,1.3
Argentina,2022-01-16,8150482,91494,105956,1190,24958124,45000000,181121.8,2354.6,55.46,1.3
Argentina,2022-01-23,8240604,90122,107127,1171,25447500,45000000,183124.5,2380.6,56.55,1.3
Argentina,2022-01-30,8329295,88691,108280,1153,25936875,45000000,185095.4,2406.2,57.64,1.3
Argentina,2022-02-06,8416477,87182,109414,1134,26426250,45000000,187032.8,2431.4,58.73,1.3
Argentina,2022-02-13,8502059,85582,110526,1112,26915625,45000000,188934.6,2456.1,59.81,1.3
Argentina,2022-02-20,8585936,83877,111617,1091,27405000,45000000,190798.6,2480.4,60.9,1.3
Argentina,2022-02-27,8667991,82055,112683,1066,27894375,45000000,192622.0,2504.1,61.99,1.3
Argentina,2022-03-06,8748098,80107,113725,1042,28383750,45000000,194402.2,2527.2,63.08,1.3
Argentina,2022-03-13,8826130,78032,114739,1014,28873125,45000000,196136.2,2549.8,64.16,1.3
Argentina,2022-03-20,8901954,75824,115725,986,29362500,45000000,197821.2,2571.7,65.25,1.3
Argentina,2022-03-27,8975440,73486,116680,955,29851874,45000000,199454.2,2592.9,66.34,1.3
Argentina,2022-04-03,9046462,71022,117604,924,30341250,45000000,201032.5,2613.4,67.42,1.3
Argentina,2022-04-10,9114904,68442,118493,889,30830625,45000000,202553.4,2633.2,68.51,1.3
Argentina,2022-04-17,9180658,65754,119348,855,31320000,45000000,204014.6,2652.2,69.6,1.3
Argentina,2022-04-24,9243629,62971,120167,819,31809375,45000000,205414.0,2670.4,70.69,1.3
Argentina,2022-05-01,9303738,60109,120948,781,32298750,45000000,206749.7,2687.7,71.78,1.3
Argentina,2022-05-08,9360923,57185,121692,744,32788125,45000000,208020.5,2704.3,72.86,1.3
Argentina,2022-05-15,9415137,54214,122396,704,33277499,45000000,209225.3,2719.9,73.95,1.3
Argentina,2022-05-22,9466355,51218,123062,666,33766875,45000000,210363.4,2734.7,75.04,1.3
Argentina,2022-05-29,9514569,48214,123689,627,34256250,45000000,211434.9,2748.6,76.12,1.3
Argentina,2022-06-05,9559789,45220,124277,588,34745625,45000000,212439.8,2761.7,77.21,1.3
Argentina,2022-06-12,9602046,42257,124826,549,35235000,45000000,213378.8,2773.9,78.3,1.3
Argentina,2022-06-19,9641386,39340,125338,512,35724375,45000000,214253.0,2785.3,79.39,1.3
Argentina,2022-06-26,9677872,36486,125812,474,36213750,45000000,215063.8,2795.8,80.47,1.3
Argentina,2022-07-03,9711584,33712,126250,438,36703125,45000000,215813.0,2805.6,81.56,1.3
Argentina,2022-07-10,9742612,31028,126653,403,37192500,45000000,216502.5,2814.5,82.65,1.3
Argentina,2022-07-17,9771061,28449,127023,370,37681875,45000000,217134.7,2822.7,83.74,1.3
Argentina,2022-07-24,9797044,25983,127361,338,38171250,45000000,217712.1,2830.2,84.82,1.3
Argentina,2022-07-31,9820682,23638,127668,307,38660625,45000000,218237.4,2837.1,85.91,1.3
Argentina,2022-08-07,9842103,21421,127947,279,39150000,45000000,218713.4,2843.3,87.0,1.3
Argentina,2022-08-14,9861439,19336,128198,251,39150000,45000000,219143.1,2848.8,87.0,1.3
Argentina,2022-08-21,9878824,17385,128424,226,39150000,45000000,219529.4,2853.9,87.0,1.3
Argentina,2022-08-28,9894394,15570,128627,203,39150000,45000000,219875.4,2858.4,87.0,1.3
Argentina,2022-09-04,9908283,13889,128807,180,39150000,45000000,220184.1,2862.4,87.0,1.3
Argentina,2022-09-11,9920623,12340,128968,161,39150000,45000000,220458.3,2866.0,87.0,1.3
Argentina,2022-09-18,9931544,10921,129110,142,39150000,45000000,220701.0,2869.1,87.0,1.3
Argentina,2022-09-25,9941171,9627,129235,125,39150000,45000000,220914.9,2871.9,87.0,1.3
Argentina,2022-10-02,9949624,8453,129345,110,39150000,45000000,221102.8,2874.3,87.0,1.3
Argentina,2022-10-09,9957015,7391,129441,96,39150000,45000000,221267.0,2876.5,87.0,1.3
Argentina,2022-10-16,9963454,6439,129524,83,39150000,45000000,221410.1,2878.3,87.0,1.3
Argentina,2022-10-23,9969039,5585,129597,73,39150000,45000000,221534.2,2879.9,87.0,1.3
Argentina,2022-10-30,9973866,4827,129660,63,39150000,45000000,221641.5,2881.3,87.0,1.3
Argentina,2022-11-06,9978020,4154,129714,54,39150000,45000000,221733.8,2882.5,87.0,1.3
Argentina,2022-11-13,9981581,3561,129760,46,39150000,45000000,221812.9,2883.6,87.0,1.3
Argentina,2022-11-20,9984621,3040,129800,40,39150000,45000000,221880.5,2884.4,87.0,1.3
Argentina,2022-11-27,9987207,2586,129833,33,39150000,45000000,221937.9,2885.2,87.0,1.3
Argentina,2022-12-04,9989397,2190,129862,29,39150000,45000000,221986.6,2885.8,87.0,1.3
Argentina,2022-12-11,9991245,1848,129886,24,39150000,45000000,222027.7,2886.4,87.0,1.3
Argentina,2022-12-18,9992797,1552,129906,20,39150000,45000000,222062.2,2886.8,87.0,1.3
Argentina,2022-12-25,9994097,1300,129923,17,39150000,45000000,222091.0,2887.2,87.0,1.3
Argentina,2023-01-01,9995180,1083,129937,14,39150000,45000000,222115.1,2887.5,87.0,1.3
Argentina,2023-01-08,9996079,899,129949,12,39150000,45000000,222135.1,2887.8,87.0,1.3
Argentina,2023-01-15,9996823,744,129958,9,39150000,45000000,222151.6,2888.0,87.0,1.3
Argentina,2023-01-22,9997435,612,129966,8,39150000,45000000,222165.2,2888.1,87.0,1.3
Argentina,2023-01-29,9997938,503,129973,7,39150000,45000000,222176.4,2888.3,87.0,1.3
Argentina,2023-02-05,9998349,411,129978,5,39150000,45000000,222185.5,2888.4,87.0,1.3
Argentina,2023-02-12,9998683,334,129982,4,39150000,45000000,222193.0,2888.5,87.0,1.3
Argentina,2023-02-19,9998954,271,129986,4,39150000,45000000,222199.0,2888.6,87.0,1.3
Argentina,2023-02-26,9999172,218,129989,3,39150000,45000000,222203.8,2888.6,87.0,1.3
Argentina,2023-03-05,9999348,176,129991,2,39150000,45000000,222207.7,2888.7,87.0,1.3
Argentina,2023-03-12,9999489,141,129993,2,39150000,45000000,222210.9,2888.7,87.0,1.3
Argentina,2023-03-19,9999601,112,129994,1,39150000,45000000,222213.4,2888.8,87.0,1.3
Argentina,2023-03-26,9999690,89,129995,1,39150000,45000000,222215.3,2888.8,87.0,1.3
Argentina,2023-04-02,9999761,71,129996,1,39150000,45000000,222216.9,2888.8,87.0,1.3
Argentina,2023-04-09,9999817,56,129997,1,39150000,45000000,222218.2,2888.8,87.0,1.3
Argentina,2023-04-16,9999861,44,129998,1,39150000,45000000,222219.1,2888.8,87.0,1.3
Argentina,2023-04-23,9999895,34,129998,0,39150000,45000000,222219.9,2888.8,87.0,1.3
Argentina,2023-04-30,9999921,26,129998,0,39150000,45000000,222220.5,2888.8,87.0,1.3
Argentina,2023-05-07,9999942,21,129999,1,39150000,45000000,222220.9,2888.9,87.0,1.3
Argentina,2023-05-14,9999958,16,129999,0,39150000,45000000,222221.3,2888.9,87.0,1.3
Argentina,2023-05-21,9999970,12,129999,0,39150000,45000000,222221.6,2888.9,87.0,1.3
Argentina,2023-05-28,9999980,10,129999,0,39150000,45000000,222221.8,2888.9,87.0,1.3
Argentina,2023-06-04,9999987,7,129999,0,39150000,45000000,222221.9,2888.9,87.0,1.3
Argentina,2023-06-11,9999992,5,129999,0,39150000,45000000,222222.0,2888.9,87.0,1.3
Argentina,2023-06-18,9999996,4,129999,0,39150000,45000000,222222.1,2888.9,87.0,1.3
Argentina,2023-06-25,10000000,4,130000,1,39150000,45000000,222222.2,2888.9,87.0,1.3
Mexico,2020-01-05,10814,10814,488,488,0,126000000,85.8,3.9,0.0,4.513
Mexico,2020-01-12,23329,12515,1052,564,0,126000000,185.2,8.3,0.0,4.509
Mexico,2020-01-19,37668,14339,1700,648,0,126000000,299.0,13.5,0.0,4.513
Mexico,2020-01-26,53940,16272,2434,734,0,126000000,428.1,19.3,0.0,4.512
Mexico,2020-02-02,72226,18286,3259,825,0,126000000,573.2,25.9,0.0,4.512
Mexico,2020-02-09,92576,20350,4178,919,0,126000000,734.7,33.2,0.0,4.513
Mexico,2020-02-16,115008,22432,5190,1012,0,126000000,912.8,41.2,0.0,4.513
Mexico,2020-02-23,139501,24493,6296,1106,0,126000000,1107.2,50.0,0.0,4.513
Mexico,2020-03-01,165994,26493,7492,1196,0,126000000,1317.4,59.5,0.0,4.513
Mexico,2020-03-08,194386,28392,8773,1281,0,126000000,1542.7,69.6,0.0,4.513
Mexico,2020-03-15,224538,30152,10134,1361,0,126000000,1782.0,80.4,0.0,4.513
Mexico,2020-03-22,256275,31737,11567,1433,0,126000000,2033.9,91.8,0.0,4.514
Mexico,2020-03-29,289395,33120,13061,1494,0,126000000,2296.8,103.7,0.0,4.513
Mexico,2020-04-05,323670,34275,14608,1547,0,126000000,2568.8,115.9,0.0,4.513
Mexico,2020-04-12,358861,35191,16197,1589,0,126000000,2848.1,128.5,0.0,4.513
Mexico,2020-04-19,394723,35862,17815,1618,0,126000000,3132.7,141.4,0.0,4.513
Mexico,2020-04-26,431018,36295,19454,1639,0,126000000,3420.8,154.4,0.0,4.514
Mexico,2020-05-03,467523,36505,21101,1647,0,126000000,3710.5,167.5,0.0,4.513
Mexico,2020-05-10,504042,36519,22750,1649,0,126000000,4000.3,180.6,0.0,4.514
Mexico,2020-05-17,540413,36371,24391,1641,0,126000000,4289.0,193.6,0.0,4.513
Mexico,2020-05-24,576516,36103,26021,1630,0,126000000,4575.5,206.5,0.0,4.513
Mexico,2020-05-31,612278,35762,27635,1614,0,126000000,4859.3,219.3,0.0,4.513
Mexico,2020-06-07,647675,35397,29232,1597,0,126000000,5140.3,232.0,0.0,4.513
Mexico,2020-06-14,682737,35062,30815,1583,0,126000000,5418.5,244.6,0.0,4.513
Mexico,2020-06-21,717542,34805,32386,1571,0,126000000,5694.8,257.0,0.0,4.513
Mexico,2020-06-28,752213,34671,33951,1565,0,126000000,5969.9,269.5,0.0,4.513
Mexico,2020-07-05,786915,34702,35517,1566,0,126000000,6245.4,281.9,0.0,4.513
Mexico,2020-07-12,821842,34927,37093,1576,0,126000000,6522.6,294.4,0.0,4.513
Mexico,2020-07-19,857216,35374,38690,1597,0,126000000,6803.3,307.1,0.0,4.513
Mexico,2020-07-26,893269,36053,40317,1627,0,126000000,7089.4,320.0,0.0,4.513
Mexico,2020-08-02,930237,36968,41986,1669,0,126000000,7382.8,333.2,0.0,4.513
Mexico,2020-08-09,968350,38113,43706,1720,0,126000000,7685.3,346.9,0.0,4.513
Mexico,2020-08-16,1007818,39468,45488,1782,0,126000000,7998.6,361.0,0.0,4.514
Mexico,2020-08-23,1048829,41011,47339,1851,0,126000000,8324.0,375.7,0.0,4.514
Mexico,2020-08-30,1091536,42707,49266,1927,0,126000000,8663.0,391.0,0.0,4.513
